code|1,code|1|type,description,hospital_name,hospital_city,hospital_state,med_min,med_max
423,MS-DRG,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,116771.07
423,MS-DRG,Other Hepatobiliary Or Pancreas O.R. Procedures With McC,Mayo Clinic,Phoenix,AZ,26559.66,139273.9
423,MS-DRG,Other Hepatobiliary Or Pancreas O.R. Procedures With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,62259.08,62259.08
423,MS-DRG,Other Hepatobiliary Or Pancreas O.R. Procedures With Mcc,The Johns Hopkins Hospital,Baltimore,MD,16520.15,457911.0
423,RC,Physical Therapy: Group rate,The Mount Sinai Hospital,New York,NY,176.0,356.0
432,MS-DRG,CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,53716.56
432,MS-DRG,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,53716.56
432,MS-DRG,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,The Mount Sinai Hospital,New York,NY,11858.61,71359.17
432,MS-DRG,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,167818.36
432,MS-DRG,Cirrhosis And Alcoholic Hepatitis With McC,Mayo Clinic,Phoenix,AZ,13011.92,53707.06
432,MS-DRG,Cirrhosis And Alcoholic Hepatitis With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,1268.5,64574.79
432,MS-DRG,Cirrhosis And Alcoholic Hepatitis With Mcc,The Johns Hopkins Hospital,Baltimore,MD,3185.32,98852.58
432,RC,Occupational Therapy: Hourly charge,The Mount Sinai Hospital,New York,NY,176.0,356.0
433,MS-DRG,CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,The Cleveland Clinic Foundation,Cleveland,OH,9997.1,29332.85
433,MS-DRG,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,9997.1,29332.85
433,MS-DRG,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,The Mount Sinai Hospital,New York,NY,6381.12,38398.38
433,MS-DRG,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,30712.91
433,MS-DRG,Cirrhosis And Alcoholic Hepatitis With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,4234.03,14455.44
433,MS-DRG,Cirrhosis And Alcoholic Hepatitis With Cc,Mayo Clinic,Phoenix,AZ,7001.72,31511.2
433,MS-DRG,Cirrhosis And Alcoholic Hepatitis With Cc,The Johns Hopkins Hospital,Baltimore,MD,8477.28,36541.66
433,RC,Occupational Therapy: Group rate,The Mount Sinai Hospital,New York,NY,176.0,356.0
435,EAPG,CLASS I PHARMACOTHERAPY,The Mount Sinai Hospital,New York,NY,37.1,89.76
435,MS-DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,50028.71
435,MS-DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,50028.71
435,MS-DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,The Mount Sinai Hospital,New York,NY,10892.47,65545.41
435,MS-DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,52851.55
435,MS-DRG,Malignancy Of Hepatobiliary System Or Pancreas With McC,Mayo Clinic,Phoenix,AZ,11951.81,54004.97
435,MS-DRG,Malignancy Of Hepatobiliary System Or Pancreas With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,6665.08,32682.99
435,MS-DRG,Malignancy Of Hepatobiliary System Or Pancreas With Mcc,The Johns Hopkins Hospital,Baltimore,MD,14635.24,76352.72
436,EAPG,CLASS II PHARMACOTHERAPY,The Mount Sinai Hospital,New York,NY,111.27,269.23
436,MS-DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,The Cleveland Clinic Foundation,Cleveland,OH,10495.13,30920.41
436,MS-DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,10495.13,30920.41
436,MS-DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,The Mount Sinai Hospital,New York,NY,6812.51,40994.28
436,MS-DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,36216.71
436,MS-DRG,Malignancy Of Hepatobiliary System Or Pancreas With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,3643.37,30654.52
436,MS-DRG,Malignancy Of Hepatobiliary System Or Pancreas With Cc,Mayo Clinic,Phoenix,AZ,7475.06,42678.17
436,MS-DRG,Malignancy Of Hepatobiliary System Or Pancreas With Cc,The Johns Hopkins Hospital,Baltimore,MD,2028.54,77915.08
438,EAPG,CLASS IV PHARMACOTHERAPY,The Mount Sinai Hospital,New York,NY,335.02,810.65
438,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,The Cleveland Clinic Foundation,Cleveland,OH,15105.57,45616.99
438,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,15105.57,45616.99
438,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,The Mount Sinai Hospital,New York,NY,10328.63,62152.5
438,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,49867.71
438,MS-DRG,Disorders Of Pancreas Except Malignancy With McC,Mayo Clinic,Phoenix,AZ,11333.14,49880.14
438,MS-DRG,Disorders Of Pancreas Except Malignancy With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,4141.47,49062.22
438,MS-DRG,Disorders Of Pancreas Except Malignancy With Mcc,The Johns Hopkins Hospital,Baltimore,MD,1647.32,114436.08
439,EAPG,CLASS V PHARMACOTHERAPY,The Mount Sinai Hospital,New York,NY,542.02,1311.52
439,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,The Cleveland Clinic Foundation,Cleveland,OH,8194.21,23585.82
439,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,8194.21,23585.82
439,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,The Mount Sinai Hospital,New York,NY,5293.05,31850.92
439,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,25617.07
439,MS-DRG,Disorders Of Pancreas Except Malignancy With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,2905.46,15987.1
439,MS-DRG,Disorders Of Pancreas Except Malignancy With Cc,Mayo Clinic,Phoenix,AZ,5807.82,25882.22
439,MS-DRG,Disorders Of Pancreas Except Malignancy With Cc,The Johns Hopkins Hospital,Baltimore,MD,7040.15,42874.24
439,RC,Occupational Therapy: Other occupational therapy,The Mount Sinai Hospital,New York,NY,176.0,356.0
440,APR-DRG,KIDNEY TRANSPLANT,Mayo Clinic,Phoenix,AZ,18369.76,199960.93
440,EAPG,CLASS VI PHARMACOTHERAPY,The Mount Sinai Hospital,New York,NY,844.72,2043.97
440,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,6085.97,16865.43
440,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,6085.97,16865.43
440,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,3810.11,22927.3
440,MS-DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,18695.44
440,MS-DRG,Disorders Of Pancreas Except Malignancy Without Cc/McC,Mayo Clinic,Phoenix,AZ,4180.66,24213.82
440,MS-DRG,Disorders Of Pancreas Except Malignancy Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,3733.94,12147.8
440,MS-DRG,Disorders Of Pancreas Except Malignancy Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,4565.16,30540.2
440,RC,Speech/Audiology,The Mount Sinai Hospital,New York,NY,176.0,441.75
441,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",The Cleveland Clinic Foundation,Cleveland,OH,16244.0,66558.0
441,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",The Cleveland Clinic Foundation,Cleveland,OH,16244.0,66558.0
441,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",The Mount Sinai Hospital,New York,NY,11315.2,68089.16
441,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,54709.7
441,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With McC",Mayo Clinic,Phoenix,AZ,12415.65,50268.65
441,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,5253.97,77564.11
441,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Mcc",The Johns Hopkins Hospital,Baltimore,MD,8949.45,44008.15
441,RC,SPEECH PATH/VISIT,The Mount Sinai Hospital,New York,NY,176.0,441.75
442,APR-DRG,KIDNEY AND URINARY TRACT PROCEDURES FOR MALIGNANCY,Mayo Clinic,Phoenix,AZ,5323.39,125635.67
442,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",The Cleveland Clinic Foundation,Cleveland,OH,9105.98,26492.24
442,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",The Cleveland Clinic Foundation,Cleveland,OH,9105.98,26492.24
442,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",The Mount Sinai Hospital,New York,NY,5889.08,35437.5
442,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,28610.41
442,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Cc",Johns Hopkins Howard County Medical Center,Columbia,MD,2136.55,27648.99
442,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Cc",Mayo Clinic,Phoenix,AZ,6461.82,25104.38
442,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Cc",The Johns Hopkins Hospital,Baltimore,MD,5534.24,66849.95
442,RC,SPEECH PATH/HOUR,The Mount Sinai Hospital,New York,NY,176.0,441.75
443,APR-DRG,KIDNEY AND URINARY TRACT PROCEDURES FOR NON-MALIGNANCY,Mayo Clinic,Phoenix,AZ,1992.185,65898.855
443,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",The Cleveland Clinic Foundation,Cleveland,OH,6839.46,19267.33
443,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",The Cleveland Clinic Foundation,Cleveland,OH,6839.46,19267.33
443,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",The Mount Sinai Hospital,New York,NY,4423.46,26618.16
443,MS-DRG,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,21169.22
443,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis Without Cc/McC",Mayo Clinic,Phoenix,AZ,4853.66,18507.9
443,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis Without Cc/Mcc",Johns Hopkins Howard County Medical Center,Columbia,MD,2562.61,7808.93
443,MS-DRG,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis Without Cc/Mcc",The Johns Hopkins Hospital,Baltimore,MD,3395.52,26949.64
443,RC,SPEECH PATH/GROUP,The Mount Sinai Hospital,New York,NY,176.0,441.75
444,EAPG,CLASS VII PHARMACOTHERAPY,The Mount Sinai Hospital,New York,NY,1264.69,3060.18
444,MS-DRG,DISORDERS OF THE BILIARY TRACT W MCC,The Cleveland Clinic Foundation,Cleveland,OH,15283.62,46184.56
444,MS-DRG,DISORDERS OF THE BILIARY TRACT WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,15283.62,46184.56
444,MS-DRG,DISORDERS OF THE BILIARY TRACT WITH MCC,The Mount Sinai Hospital,New York,NY,10108.29,60826.61
444,MS-DRG,DISORDERS OF THE BILIARY TRACT WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,70167.27
444,MS-DRG,Disorders Of The Biliary Tract With McC,Mayo Clinic,Phoenix,AZ,11091.37,56138.66
444,MS-DRG,Disorders Of The Biliary Tract With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,3501.03,37802.51
444,MS-DRG,Disorders Of The Biliary Tract With Mcc,The Johns Hopkins Hospital,Baltimore,MD,7051.07,68642.35
444,RC,SPEECH PATH/EVAL,The Mount Sinai Hospital,New York,NY,176.0,441.75
445,APR-DRG,OTHER BLADDER PROCEDURES,Mayo Clinic,Phoenix,AZ,3828.2,39239.76
445,MS-DRG,DISORDERS OF THE BILIARY TRACT W CC,The Cleveland Clinic Foundation,Cleveland,OH,10123.54,29735.91
445,MS-DRG,DISORDERS OF THE BILIARY TRACT WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,10123.54,29735.91
445,MS-DRG,DISORDERS OF THE BILIARY TRACT WITH CC,The Mount Sinai Hospital,New York,NY,6726.48,40476.59
445,MS-DRG,DISORDERS OF THE BILIARY TRACT WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,31951.26
445,MS-DRG,Disorders Of The Biliary Tract With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,5442.32,17081.21
445,MS-DRG,Disorders Of The Biliary Tract With Cc,Mayo Clinic,Phoenix,AZ,7380.66,42515.01
445,MS-DRG,Disorders Of The Biliary Tract With Cc,The Johns Hopkins Hospital,Baltimore,MD,10362.97,92623.42
446,APR-DRG,URETHRAL AND TRANSURETHRAL PROCEDURES,Mayo Clinic,Phoenix,AZ,3222.34,47786.72
446,MS-DRG,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,7653.17,21861.17
446,MS-DRG,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,7653.17,21861.17
446,MS-DRG,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,4960.69,29850.93
446,MS-DRG,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,23840.75
446,MS-DRG,Disorders Of The Biliary Tract Without Cc/McC,Mayo Clinic,Phoenix,AZ,5443.14,38765.57
446,MS-DRG,Disorders Of The Biliary Tract Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,7404.8,9228.09
446,MS-DRG,Disorders Of The Biliary Tract Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,6881.87,30281.84
454,EAPG,ANESTH COLLAR BONE BIOPSY,The Cleveland Clinic Foundation,Cleveland,OH,198.95,230.36
454,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,254996.0
454,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,The Mount Sinai Hospital,New York,NY,1.0,227794.41
454,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,202064.0
454,MS-DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,254996.0
454,MS-DRG,Combined Anterior And Posterior Spinal Fusion With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,39452.23,95092.58
454,MS-DRG,Combined Anterior And Posterior Spinal Fusion With Cc,Mayo Clinic,Phoenix,AZ,41536.95,147488.49
454,MS-DRG,Combined Anterior And Posterior Spinal Fusion With Cc,The Johns Hopkins Hospital,Baltimore,MD,46397.7,306749.94
454,MS-DRG,Combined anterior/posterior spinal fusion w CC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,254996.0
454,MS-DRG,Combined anterior/posterior spinal fusion w/CC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,254996.0
455,EAPG,IMPLANTED TISSUE OF ANY TYPE,The Mount Sinai Hospital,New York,NY,1274.78,3084.59
455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,201009.0
455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,1.0,171530.16
455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,155080.0
455,MS-DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,201009.0
455,MS-DRG,Combined Anterior And Posterior Spinal Fusion Without Cc/McC,Mayo Clinic,Phoenix,AZ,31277.5,111182.73
455,MS-DRG,Combined Anterior And Posterior Spinal Fusion Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,43760.4,65824.07
455,MS-DRG,Combined Anterior And Posterior Spinal Fusion Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,36339.83,83374.04
455,MS-DRG,Combined anterior/posterior spinal fusion w/o CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,201009.0
457,MS-DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,The Cleveland Clinic Foundation,Cleveland,OH,18814.0,219724.0
457,MS-DRG,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC",The Cleveland Clinic Foundation,Cleveland,OH,18814.0,219724.0
457,MS-DRG,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC",The Mount Sinai Hospital,New York,NY,1.0,226267.41
457,MS-DRG,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC",The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,177132.0
457,MS-DRG,"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With",Johns Hopkins Howard County Medical Center,Columbia,MD,52058.88,52058.88
457,MS-DRG,"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With",The Johns Hopkins Hospital,Baltimore,MD,49405.96,133341.8
457,MS-DRG,"Spinal Fusion Except Cervical With Spinal Curvature, Malignancy, Infection Or Extensive Fusions With Cc",Mayo Clinic,Phoenix,AZ,41258.51,185919.87
457,MS-DRG,Spinal fusion w/spinal curve fusion w/CC,The Cleveland Clinic Foundation,Cleveland,OH,18814.0,219724.0
459,MS-DRG,SPINAL FUSION EXCEPT CERVICAL W MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,188780.0
459,MS-DRG,SPINAL FUSION EXCEPT CERVICAL WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,188780.0
459,MS-DRG,SPINAL FUSION EXCEPT CERVICAL WITH MCC,The Mount Sinai Hospital,New York,NY,1.0,247012.22
459,MS-DRG,SPINAL FUSION EXCEPT CERVICAL WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,188620.37
459,MS-DRG,Spinal Fusion Except Cervical With McC,Mayo Clinic,Phoenix,AZ,45041.2,172044.68
459,MS-DRG,Spinal Fusion Except Cervical With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,55920.76,55920.76
459,MS-DRG,Spinal Fusion Except Cervical With Mcc,The Johns Hopkins Hospital,Baltimore,MD,97635.45,165525.06
459,MS-DRG,Spinal fusion except cervical w/MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,188780.0
459,RC,Emergency Room: Other emergency room,The Mount Sinai Hospital,New York,NY,165.0,3295.94
460,EAPG,CLASS VIII COMBINED CHEMOTHERAPY AND PHARMACOTHERAPY,The Mount Sinai Hospital,New York,NY,1819.86,4403.51
460,MS-DRG,SPINAL FUSION EXCEPT CERVICAL W/O MCC,The Cleveland Clinic Foundation,Cleveland,OH,16952.0,132797.0
460,MS-DRG,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,16952.0,132797.0
460,MS-DRG,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,The Mount Sinai Hospital,New York,NY,1.0,136234.19
460,MS-DRG,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,104623.71
460,MS-DRG,Spinal Fusion Except Cervical Without McC,Mayo Clinic,Phoenix,AZ,24841.49,130724.07
460,MS-DRG,Spinal Fusion Except Cervical Without Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,22698.83,48811.42
460,MS-DRG,Spinal Fusion Except Cervical Without Mcc,The Johns Hopkins Hospital,Baltimore,MD,19235.85,134123.7
460,MS-DRG,Spinal fusion except cervical w/o MCC,The Cleveland Clinic Foundation,Cleveland,OH,16952.0,132797.0
460,RC,BREATHING CAPACITY TEST,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,45.525,8520.885
462,EAPG,CLASS X COMBINED CHEMOTHERAPY AND PHARMACOTHERAPY,The Mount Sinai Hospital,New York,NY,3987.88,9649.49
462,MS-DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,115546.0
462,MS-DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,The Mount Sinai Hospital,New York,NY,1.0,106007.1
462,MS-DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,85086.0
462,MS-DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,115546.0
462,MS-DRG,Bilateral Or Multiple Major Joint Procedures Of Lower Extremity Without McC,Mayo Clinic,Phoenix,AZ,19329.76,63429.14
462,MS-DRG,Bilateral Or Multiple Major Joint Procedures Of Lower Extremity Without Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,33323.47,52349.34
462,MS-DRG,Bilateral Or Multiple Major Joint Procedures Of Lower Extremity Without Mcc,The Johns Hopkins Hospital,Baltimore,MD,158998.04,158998.04
